30   30 
30   40 
30   50 
30   60 
30   70 
30   80 
30   90 

40   -90 
40   -80 
40   -70 
40   -60 
40   -50 
40   -40 
40   -30 
40   -20 
40   -10 
40   0 
40   10 
40   20 
40   30 
40   40 
40   50 
40   60 
40   70 
40   80 
40   90 

50   -90 
50   -80 
50   -70 
50   -60 
50   -50 
50   -40 
50   -30 
50   -20 
50   -10 
50   0 
50   10 
50   20 
50   30 
50   40 
50   50 
50   60 
50   70 
50   80 
50   90 

60   -90 
60   -80 
60   -70 
60   -60 
60   -50 
60   -40 
60   -30 
60   -20 
60   -10 
60   0 
60   10 
60   20 
60   30 
60   40 
60   50 
60   60 
60   70 
60   80 
60   90 

70   -90 
70   -80 
70   -70 
70   -60 
70   -50 
70   -40 
70   -30 
70   -20 
70   -10 
70   0 
70   10 
70   20 
70   30 
70   40 
70   50 
70   60 
70   70 
70   80 
70   90 

80   -90 
80   -80 
80   -70 
80   -60 
80   -50 
80   -40 
80   -30 
80   -20 
80   -10 
80   0 
80   10 
80   20 
80   30 
80   40 
80   50 
80   60 
80   70 
80   80 
80   90 

90   -90 
90   -80 
90   -70 
90   -60 
90   -50 
90   -40 
90   -30 
90   -20 
90   -10 
90   0 
90   10 
90   20 
90   30 
90   40 
90   50 
90   60 
90   70 
90   80 
90   90 

100   -90 
100   -80 
100   -70 
100   -60 
100   -50 
100   -40 
100   -30 
100   -20 
100   -10 
100   0 
100   10 
100   20 
100   30 
100   40 
100   50 
100   60 
100   70 
100   80 
100   90 

110   -90 
110   -80 
110   -70 
110   -60 
110   -50 
110   -40 
110   -30 
110   -20 
110   -10 
110   0 
110   10 
110   20 
110   30 
110   40 
110   50 
110   60 
110   70 
110   80 
110   90 

120   -90 
120   -80 
120   -70 
120   -60 
120   -50 
120   -40 
120   -30 
120   -20 
120   -10 
120   0 
120   10 
120   20 
120   30 
120   40 
120   50 
120   60 
120   70 
120   80 
120   90 

130   -90 
130   -80 
130   -70 
130   -60 
130   -50 
130   -40 
130   -30 
130   -20 
130   -10 
130   0 
130   10 
130   20 
130   30 
130   40 
130   50 
130   60 
130   70 
130   80 
130   90 

140   -90 
140   -80 
140   -70 
140   -60 
140   -50 
140   -40 
140   -30 
140   -20 
140   -10 
140   0 
140   10 
140   20 
140   30 
140   40 
140   50 
140   60 
140   70 
140   80 
140   90 

150   -90 
150   -80 
150   -70 
150   -60 
150   -50 
150   -40 
150   -30 
150   -20 
150   -10 
150   0 
150   10 
150   20 
150   30 
150   40 
150   50 
150   60 
150   70 
150   80 
150   90 

160   -90 
160   -80 
160   -70 
160   -60 
160   -50 
160   -40 
160   -30 
160   -20 
160   -10 
160   0 
160   10 
160   20 
160   30 
160   40 
160   50 
160   60 
160   70 
160   80 
160   90 

170   -90 
170   -80 
170   -70 
170   -60 
170   -50 
170   -40 
170   -30 
170   -20 
170   -10 
170   0 
170   10 
170   20 
170   30 
170   40 
170   50 
170   60 
170   70 
170   80 
170   90 

180   -90 
180   -80 
180   -70 
180   -60 
180   -50 
180   -40 
180   -30 
180   -20 
180   -10 
180   0 
180   10 
180   20 
180   30 
180   40 
180   50 
180   60 
180   70 
180   80 
180   90 

